40150,8002949,36.306267,127.3198,한승미메이드아파트
40250,8001137,36.309734,127.31823,교도소입구
40300,8001140,36.311874,127.31858,교촌3통
40340,8001579,36.313576,127.32004,드리움아파트
45310,8005693,36.315414,127.32003,드리움공원
40320,8003001,36.31635,127.31891,화물터미널
40290,8001438,36.315563,127.315384,대정2통
40270,8001440,36.319496,127.31409,대정동
40370,8002669,36.324127,127.3119,밀머리네거리
40500,8001092,36.325836,127.3116,계산동
40440,8002105,36.33158,127.31187,신생병원
40460,8002868,36.334797,127.31284,학하초등학교
40480,8002863,36.337376,127.314766,학하동
82490,8007024,36.33856,127.31284,자광사
82470,8007229,36.340897,127.307686,학하중앙로
45950,8007064,36.34063,127.30499,별밭공원
45800,8003073,36.337635,127.30315,학의뜰아파트
45810,8003072,36.337196,127.30318,학하동종점
82450,8007230,36.341743,127.30313,미학아파트
82430,8007231,36.34422,127.307976,씨엔씨티에너지학하CES
82410,8007232,36.344666,127.31345,복용3통
82390,8007233,36.342953,127.31758,복용1통
46240,8007169,36.34259,127.321236,오토월드
41510,8002418,36.347733,127.32574,유성생명과학고
41530,8001166,36.349415,127.32707,구암동
41590,8001703,36.351322,127.33266,유성구보훈회관
41600,8002392,36.350636,127.33555,유성고등학교
82160,8005681,36.353733,127.33894,유성온천역
41180,8002403,36.355713,127.3346,유성시외버스정류장
82170,8005967,36.356323,127.33241,구암역
42020,8002405,36.358658,127.33319,유성시장
42960,8002956,36.385063,127.34602,한울아파트후문
42990,8002111,36.38917,127.34697,신성동주민센터
43710,8002490,36.394436,127.34978,자운대네거리
82600,8007409,36.400547,127.34611,국군대전병원
82610,8007408,36.401703,127.33987,육군정보통신학교
82180,8005736,36.408287,127.33726,복지관
82190,8005966,36.410587,127.33727,군인아파트
82200,8005671,36.41376,127.33734,자운상가
82070,8005670,36.416744,127.3383,군인아파트
82210,8005970,36.41806,127.33673,군인아파트종점
82070,8005969,36.415863,127.33619,군인아파트노인정
81680,8005653,36.413765,127.33708,자운상가
43730,8001191,36.41093,127.337074,군인아파트
43720,8001764,36.408875,127.33707,복지관
46560,8007407,36.401535,127.3401,육군정보통신학교
43670,8002435,36.400566,127.3458,국군대전병원
43700,8002491,36.395054,127.34871,자운동종점
42980,8002110,36.388905,127.34672,신성동주민센터
42950,8001997,36.38632,127.34598,성덕중학교
42080,8002493,36.361412,127.336,장대네거리
42010,8002404,36.35891,127.33311,유성시장
82080,8005968,36.356186,127.33208,구암역
41190,8002402,36.355476,127.334816,유성시외버스정류장
41220,8001777,36.353,127.33848,온천1동주민센터
41610,8002393,36.35088,127.335625,유성고등학교
41580,8001704,36.351784,127.331764,유성구보훈회관
41520,8001167,36.34947,127.326836,구암동
41500,8002419,36.34874,127.326324,유성생명과학고
82380,8007238,36.3431,127.31788,복용1통
82400,8007239,36.34521,127.31293,복용3통
82420,8007240,36.344498,127.30779,씨엔씨티에너지학하CES
82440,8007023,36.34193,127.30295,미학아파트
82590,8007410,36.340885,127.305374,별밭공원
82460,8007241,36.340645,127.30772,학하중앙로
82480,8007025,36.33844,127.31286,자광사
40450,8002867,36.33476,127.31265,학하초등학교
40430,8002104,36.331535,127.31169,신생병원
40490,8001093,36.325844,127.311424,계산동
40360,8002670,36.324165,127.311745,밀머리네거리
40260,8001439,36.319744,127.31368,대정동
40280,8002275,36.316544,127.314735,용머리
45300,8005714,36.315506,127.31987,드리움공원
40330,8001580,36.312225,127.3198,드리움아파트
82110,8005711,36.311394,127.31724,교촌동
40240,8001138,36.308952,127.31842,교도소입구
40130,8002948,36.306843,127.31934,한승미메이드아파트
40090,8002575,36.304043,127.319435,제이파크아파트
40040,8002674,36.30332,127.31658,교촌초등학교
45460,8005584,36.30069,127.3153,진잠초등학교
40120,8002351,36.299774,127.31898,원내동
82130,8005652,36.298782,127.320114,샘물타운
40160,8005858,36.297318,127.32017,진잠타운아파트
45620,8070008,36.296062,127.3195,한아름아파트
82240,8005825,36.346645,127.33098,목련아파트
80470,8007100,36.34844,127.331764,유성생명과학고
80460,8005826,36.34847,127.33422,유성고후문
41500,8007028,36.346172,127.335526,유성중학교
82570,8007026,36.343105,127.3335,한라비발디아파트
82260,8005828,36.35071,127.33175,원불교유성교당
82270,8005656,36.3534,127.332886,구암동
42770,8002399,36.361675,127.357254,유성구청
42840,8002873,36.365772,127.364876,한국과학기술원
42900,8001432,36.36988,127.37128,대전지방기상청
42920,8001207,36.37228,127.37505,금강유역환경청
43220,8002202,36.377346,127.379196,엑스포과학공원
43170,8001324,36.380196,127.37876,대덕중학교
43180,8001103,36.382217,127.378784,공동관리아파트
43510,8001727,36.395798,127.37361,삼양사중앙연구소
46010,8005943,36.399807,127.374306,한국천문연구원
46270,8007182,36.404694,127.37669,에이팩
43520,8003005,36.41027,127.37748,화암네거리
43560,8002540,36.4132,127.378456,전자디자인고
43550,8001321,36.417473,127.37831,북대전IC네거리
